,time,size,direction
0,0.0,1500.0,1.0
1,0.0014269351959228516,1500.0,1.0
2,0.002931356430053711,1406.0,1.0
3,0.003698110580444336,118.0,1.0
4,0.0074634552001953125,166.0,1.0
5,0.014634847640991211,1500.0,1.0
6,0.014899730682373047,130.0,1.0
7,0.028046131134033203,274.0,1.0
8,0.028389930725097656,1500.0,1.0
9,0.029432296752929688,65.0,1.0
10,0.038509368896484375,40.0,-1.0
11,0.04546165466308594,40.0,-1.0
12,0.047377586364746094,40.0,-1.0
13,0.04909539222717285,40.0,-1.0
14,0.05350971221923828,40.0,-1.0
15,0.05631661415100098,81.0,-1.0
16,0.06191706657409668,1500.0,1.0
17,0.06377625465393066,1484.0,1.0
18,0.06432676315307617,60.0,1.0
19,0.06599998474121094,40.0,-1.0
20,0.07101774215698242,40.0,-1.0
21,0.10115838050842285,40.0,-1.0
22,0.10601449012756348,40.0,-1.0
23,0.10807561874389648,52.0,-1.0
24,0.11144208908081055,40.0,1.0
25,0.12019157409667969,298.0,1.0
26,0.13666844367980957,1500.0,1.0
27,0.1374821662902832,1500.0,1.0
28,0.1375284194946289,1500.0,1.0
29,0.1375875473022461,1500.0,1.0
30,0.1376206874847412,78.0,1.0
31,0.143235445022583,158.0,1.0
32,0.15125155448913574,40.0,-1.0
33,0.15543103218078613,158.0,1.0
34,0.15915727615356445,40.0,-1.0
35,0.1595151424407959,177.0,-1.0
36,0.16108250617980957,40.0,1.0
37,0.1615433692932129,91.0,1.0
38,0.17548632621765137,40.0,-1.0
39,0.18428611755371094,40.0,-1.0
40,0.18428945541381836,40.0,-1.0
41,0.18592381477355957,40.0,-1.0
42,0.1894373893737793,158.0,1.0
43,0.19002556800842285,132.0,-1.0
44,0.19002747535705566,78.0,-1.0
45,0.1921095848083496,40.0,1.0
46,0.20353055000305176,158.0,1.0
47,0.22400546073913574,158.0,1.0
48,0.22721099853515625,40.0,-1.0
49,0.23825860023498535,158.0,1.0
50,0.2543807029724121,40.0,-1.0
51,0.25607728958129883,751.0,1.0
52,0.261554479598999,40.0,-1.0
53,0.26605772972106934,158.0,1.0
54,0.2942359447479248,40.0,-1.0
55,0.2976217269897461,158.0,1.0
56,0.3012418746948242,158.0,1.0
57,0.30165910720825195,405.0,-1.0
58,0.30362367630004883,40.0,-1.0
59,0.3040897846221924,71.0,1.0
60,0.3043556213378906,40.0,1.0
61,0.31527113914489746,158.0,1.0
62,0.34017276763916016,40.0,-1.0
63,0.3451120853424072,40.0,-1.0
64,0.3494722843170166,40.0,1.0
65,0.35044240951538086,158.0,1.0
66,0.37695765495300293,158.0,1.0
67,0.3802189826965332,158.0,1.0
68,0.39223337173461914,40.0,-1.0
69,0.39946794509887695,158.0,1.0
70,0.4195995330810547,40.0,-1.0
71,0.4276576042175293,158.0,1.0
72,0.46494150161743164,40.0,-1.0
73,0.48932456970214844,158.0,1.0
74,0.4894716739654541,158.0,1.0
75,0.48955297470092773,158.0,1.0
76,0.5114166736602783,158.0,1.0
77,0.5141255855560303,273.0,1.0
78,0.5169069766998291,176.0,1.0
79,0.5180585384368896,1500.0,1.0
80,0.5183765888214111,1500.0,1.0
81,0.518505334854126,973.0,1.0
82,0.5186586380004883,122.0,1.0
83,0.5272955894470215,40.0,-1.0
84,0.5417840480804443,196.0,1.0
85,0.5419456958770752,158.0,1.0
86,0.5537447929382324,40.0,-1.0
87,0.5551655292510986,158.0,1.0
88,0.560497522354126,40.0,-1.0
89,0.561509370803833,82.0,-1.0
