,time,size,direction
0,0.0,176.0,1.0
1,0.0008258819580078125,1500.0,1.0
2,0.0022270679473876953,1500.0,1.0
3,0.0022590160369873047,1137.0,1.0
4,0.002282381057739258,118.0,1.0
5,0.0035414695739746094,166.0,1.0
6,0.005394935607910156,1500.0,1.0
7,0.0056722164154052734,154.0,1.0
8,0.016163110733032227,40.0,-1.0
9,0.016500473022460938,40.0,-1.0
10,0.017499446868896484,40.0,-1.0
11,0.018851041793823242,40.0,-1.0
12,0.01885509490966797,40.0,-1.0
13,0.01885676383972168,40.0,-1.0
14,0.019977569580078125,40.0,-1.0
15,0.022090911865234375,40.0,-1.0
16,0.022092819213867188,40.0,-1.0
17,0.04316830635070801,273.0,1.0
18,0.04344820976257324,65.0,1.0
19,0.04432392120361328,176.0,1.0
20,0.04550313949584961,1500.0,1.0
21,0.0498051643371582,1500.0,1.0
22,0.05130958557128906,1215.0,1.0
23,0.05969810485839844,40.0,-1.0
24,0.06078839302062988,40.0,-1.0
25,0.06217193603515625,40.0,-1.0
26,0.06653952598571777,40.0,-1.0
27,0.06791567802429199,40.0,-1.0
28,0.08854365348815918,113.0,-1.0
29,0.14897942543029785,133.0,-1.0
30,0.14898347854614258,78.0,-1.0
31,0.17696046829223633,1500.0,1.0
32,0.2218461036682129,1500.0,1.0
33,0.2221992015838623,1500.0,1.0
34,0.22223377227783203,1500.0,1.0
35,0.22225737571716309,638.0,1.0
36,0.22228074073791504,158.0,1.0
37,0.22241640090942383,158.0,1.0
38,0.22256088256835938,158.0,1.0
39,0.22269654273986816,158.0,1.0
40,0.22397089004516602,40.0,1.0
41,0.22425079345703125,40.0,1.0
42,0.22735071182250977,60.0,1.0
43,0.23848867416381836,40.0,-1.0
44,0.2389838695526123,40.0,-1.0
45,0.23898577690124512,40.0,-1.0
46,0.23913216590881348,40.0,-1.0
47,0.2391340732574463,40.0,-1.0
48,0.24032330513000488,158.0,1.0
49,0.24158668518066406,158.0,1.0
50,0.24348783493041992,52.0,-1.0
51,0.2567601203918457,40.0,-1.0
52,0.2580690383911133,40.0,-1.0
53,0.3366432189941406,158.0,1.0
54,0.33679819107055664,158.0,1.0
55,0.33693552017211914,158.0,1.0
56,0.33720970153808594,158.0,1.0
57,0.33735179901123047,158.0,1.0
58,0.3374803066253662,40.0,1.0
59,0.3394632339477539,298.0,1.0
60,0.35312771797180176,40.0,-1.0
61,0.35312986373901367,40.0,-1.0
62,0.35341620445251465,40.0,-1.0
63,0.353712797164917,40.0,-1.0
64,0.3537161350250244,40.0,-1.0
65,0.35395002365112305,40.0,-1.0
66,0.3562350273132324,40.0,-1.0
67,0.35691142082214355,177.0,-1.0
68,0.3585090637207031,40.0,1.0
69,0.3650822639465332,91.0,1.0
70,0.3699934482574463,158.0,1.0
71,0.3864619731903076,40.0,-1.0
72,0.39469242095947266,158.0,1.0
73,0.41115450859069824,40.0,-1.0
74,0.42983078956604004,40.0,-1.0
75,0.44534921646118164,158.0,1.0
76,0.4530141353607178,158.0,1.0
77,0.45610761642456055,158.0,1.0
78,0.4618237018585205,40.0,-1.0
79,0.46953463554382324,40.0,-1.0
80,0.47258520126342773,40.0,-1.0
81,0.47334742546081543,158.0,1.0
82,0.4739110469818115,752.0,1.0
83,0.4812800884246826,158.0,1.0
84,0.48980093002319336,40.0,-1.0
85,0.49024009704589844,40.0,-1.0
86,0.4977240562438965,40.0,-1.0
87,0.4985542297363281,386.0,-1.0
88,0.5088751316070557,158.0,1.0
89,0.5137646198272705,71.0,1.0
90,0.5140430927276611,40.0,1.0
91,0.5253167152404785,40.0,-1.0
92,0.5294201374053955,158.0,1.0
93,0.529935359954834,40.0,-1.0
94,0.5299382209777832,40.0,-1.0
95,0.5315277576446533,40.0,1.0
96,0.5445518493652344,273.0,1.0
97,0.5453424453735352,176.0,1.0
98,0.5459911823272705,40.0,-1.0
99,0.5460653305053711,158.0,1.0
100,0.5476524829864502,1500.0,1.0
101,0.5483062267303467,1500.0,1.0
102,0.5483379364013672,840.0,1.0
103,0.5483596324920654,122.0,1.0
104,0.5487182140350342,78.0,1.0
105,0.5611834526062012,40.0,-1.0
106,0.561924934387207,40.0,-1.0
107,0.5625686645507812,40.0,-1.0
108,0.5649640560150146,40.0,-1.0
109,0.5649662017822266,40.0,-1.0
110,0.5651557445526123,40.0,-1.0
111,0.5766594409942627,158.0,1.0
112,0.5931243896484375,40.0,-1.0
113,0.645878791809082,512.0,1.0
114,0.647423267364502,133.0,-1.0
115,0.6474254131317139,78.0,-1.0
116,0.6541757583618164,40.0,1.0
117,0.6603035926818848,158.0,1.0
118,0.66245436668396,40.0,-1.0
119,0.6767616271972656,40.0,-1.0
120,0.8051843643188477,158.0,1.0
121,0.8055894374847412,158.0,1.0
122,0.8060421943664551,158.0,1.0
123,0.8064332008361816,158.0,1.0
124,0.8069283962249756,158.0,1.0
125,0.8074007034301758,158.0,1.0
126,0.8078229427337646,158.0,1.0
127,0.8149166107177734,158.0,1.0
128,0.8218059539794922,40.0,-1.0
129,0.8220729827880859,40.0,-1.0
130,0.8225836753845215,40.0,-1.0
131,0.8230080604553223,40.0,-1.0
132,0.8234798908233643,40.0,-1.0
133,0.8239684104919434,40.0,-1.0
