,time,size,direction
0,0.0,166.0,1.0
1,0.00042748451232910156,1500.0,1.0
2,0.0007009506225585938,154.0,1.0
3,0.0011789798736572266,60.0,1.0
4,0.008354663848876953,40.0,-1.0
5,0.008999109268188477,40.0,-1.0
6,0.009183168411254883,40.0,-1.0
7,0.009184837341308594,40.0,-1.0
8,0.009363174438476562,40.0,-1.0
9,0.009365081787109375,40.0,-1.0
10,0.010636091232299805,1500.0,1.0
11,0.011070966720581055,1500.0,1.0
12,0.012153387069702148,1500.0,1.0
13,0.012436866760253906,229.0,1.0
14,0.016467571258544922,40.0,-1.0
15,0.017050743103027344,40.0,-1.0
16,0.017052888870239258,40.0,-1.0
17,0.017421483993530273,52.0,-1.0
18,0.022434473037719727,40.0,1.0
19,0.02385115623474121,298.0,1.0
20,0.027353525161743164,40.0,-1.0
21,0.0277554988861084,40.0,-1.0
22,0.02876448631286621,40.0,-1.0
23,0.028767824172973633,40.0,-1.0
24,0.039785146713256836,40.0,-1.0
25,0.041200876235961914,40.0,-1.0
26,0.041846513748168945,177.0,-1.0
27,0.043111324310302734,40.0,1.0
28,0.04358863830566406,91.0,1.0
29,0.10675191879272461,40.0,-1.0
30,0.11343741416931152,751.0,1.0
31,0.11385059356689453,1500.0,1.0
32,0.1145486831665039,1500.0,1.0
33,0.1145784854888916,1500.0,1.0
34,0.11573934555053711,133.0,-1.0
35,0.11574125289916992,78.0,-1.0
36,0.11607122421264648,1500.0,1.0
37,0.11610221862792969,558.0,1.0
38,0.12175893783569336,40.0,1.0
39,0.1303267478942871,40.0,-1.0
40,0.13047456741333008,40.0,-1.0
41,0.1313471794128418,40.0,-1.0
42,0.13275527954101562,40.0,-1.0
43,0.13275742530822754,82.0,-1.0
44,0.1372683048248291,386.0,-1.0
45,0.1575031280517578,158.0,1.0
46,0.15764141082763672,158.0,1.0
47,0.16311073303222656,158.0,1.0
48,0.16713261604309082,71.0,1.0
49,0.16740107536315918,40.0,1.0
50,0.17406511306762695,40.0,-1.0
51,0.18380498886108398,40.0,-1.0
52,0.18396306037902832,40.0,-1.0
53,0.18436384201049805,158.0,1.0
54,0.18528008460998535,40.0,1.0
55,0.2008376121520996,40.0,-1.0
56,0.21139740943908691,158.0,1.0
57,0.23316597938537598,158.0,1.0
58,0.24712753295898438,158.0,1.0
59,0.24960780143737793,40.0,-1.0
60,0.2602972984313965,158.0,1.0
61,0.27688002586364746,40.0,-1.0
62,0.296062707901001,158.0,1.0
63,0.32889723777770996,158.0,1.0
64,0.3454015254974365,40.0,-1.0
65,0.4095573425292969,158.0,1.0
66,0.40972304344177246,158.0,1.0
67,0.4098215103149414,158.0,1.0
68,0.4099149703979492,158.0,1.0
69,0.4100019931793213,158.0,1.0
70,0.4217400550842285,158.0,1.0
71,0.426206111907959,40.0,-1.0
72,0.4263324737548828,40.0,-1.0
73,0.4383678436279297,40.0,-1.0
74,0.4817934036254883,158.0,1.0
75,0.5477933883666992,40.0,-1.0
76,0.5601615905761719,158.0,1.0
77,0.5602591037750244,158.0,1.0
78,0.5612063407897949,273.0,1.0
79,0.5612213611602783,176.0,1.0
80,0.5612328052520752,1500.0,1.0
81,0.5612475872039795,1500.0,1.0
82,0.5612595081329346,944.0,1.0
83,0.5612750053405762,122.0,1.0
84,0.5673861503601074,432.0,1.0
85,0.576596736907959,40.0,-1.0
86,0.576758623123169,40.0,-1.0
87,0.577702522277832,40.0,-1.0
88,0.577918529510498,158.0,1.0
89,0.57814621925354,40.0,-1.0
90,0.5838398933410645,40.0,-1.0
91,0.5879859924316406,158.0,1.0
92,0.5943679809570312,40.0,-1.0
93,0.604424238204956,40.0,-1.0
94,0.6516034603118896,158.0,1.0
95,0.6561174392700195,133.0,-1.0
96,0.6561183929443359,78.0,-1.0
97,0.657400369644165,158.0,1.0
98,0.668198823928833,40.0,-1.0
99,0.6718931198120117,276.0,1.0
100,0.6738078594207764,40.0,-1.0
