,time,size,direction
0,0.0,176.0,1.0
1,2.9087066650390625e-05,1500.0,1.0
2,0.0003936290740966797,1500.0,1.0
3,0.00042366981506347656,1500.0,1.0
4,0.0004458427429199219,1134.0,1.0
5,0.00046706199645996094,122.0,1.0
6,0.0005884170532226562,78.0,1.0
7,0.015936613082885742,40.0,-1.0
8,0.016324758529663086,40.0,-1.0
9,0.016545534133911133,40.0,-1.0
10,0.016880035400390625,40.0,-1.0
11,0.017045974731445312,40.0,-1.0
12,0.01704883575439453,40.0,-1.0
13,0.017050743103027344,40.0,-1.0
14,0.017052650451660156,40.0,-1.0
15,0.08058667182922363,78.0,1.0
16,0.09670901298522949,40.0,-1.0
17,0.20106220245361328,133.0,-1.0
18,0.2010643482208252,78.0,-1.0
19,0.28374266624450684,78.0,-1.0
20,0.2940540313720703,40.0,1.0
21,0.30118274688720703,52.0,1.0
22,1.0413601398468018,274.0,1.0
23,1.0424926280975342,176.0,1.0
24,1.042534351348877,1500.0,1.0
25,1.0425617694854736,1500.0,1.0
26,1.0425734519958496,1500.0,1.0
27,1.0425856113433838,986.0,1.0
28,1.0425975322723389,118.0,1.0
29,1.0427043437957764,166.0,1.0
30,1.0432610511779785,1500.0,1.0
31,1.0445876121520996,170.0,1.0
32,1.0577657222747803,40.0,-1.0
33,1.0588407516479492,40.0,-1.0
34,1.0590100288391113,40.0,-1.0
35,1.059011459350586,40.0,-1.0
36,1.0593132972717285,40.0,-1.0
37,1.0593156814575195,40.0,-1.0
38,1.0593171119689941,40.0,-1.0
39,1.0593178272247314,40.0,-1.0
40,1.0597777366638184,40.0,-1.0
41,1.0609140396118164,40.0,-1.0
42,1.0666003227233887,1500.0,1.0
43,1.0727579593658447,1500.0,1.0
44,1.0745909214019775,1500.0,1.0
45,1.07462739944458,1500.0,1.0
46,1.0746405124664307,328.0,1.0
47,1.0831739902496338,40.0,-1.0
48,1.0894558429718018,40.0,-1.0
49,1.0911433696746826,40.0,-1.0
50,1.0911481380462646,40.0,-1.0
51,1.098513126373291,65.0,1.0
52,1.1153781414031982,113.0,-1.0
53,1.1179933547973633,60.0,1.0
54,1.1344964504241943,52.0,-1.0
55,1.1382062435150146,1500.0,1.0
56,1.139298677444458,1500.0,1.0
57,1.139314889907837,1500.0,1.0
58,1.1393263339996338,1500.0,1.0
59,1.1393373012542725,798.0,1.0
60,1.1393511295318604,40.0,1.0
61,1.1404025554656982,298.0,1.0
62,1.1499123573303223,158.0,1.0
63,1.1546661853790283,40.0,-1.0
64,1.1557717323303223,40.0,-1.0
65,1.1559982299804688,40.0,-1.0
66,1.1559996604919434,40.0,-1.0
67,1.1560003757476807,82.0,-1.0
68,1.157299280166626,40.0,-1.0
69,1.1579492092132568,40.0,-1.0
70,1.158588171005249,177.0,-1.0
71,1.1585893630981445,133.0,-1.0
72,1.158590316772461,78.0,-1.0
73,1.1798043251037598,158.0,1.0
74,1.1798837184906006,40.0,1.0
75,1.181696891784668,40.0,1.0
76,1.1817741394042969,40.0,1.0
77,1.1840264797210693,91.0,1.0
78,1.1841039657592773,40.0,1.0
79,1.1961016654968262,40.0,-1.0
80,1.211181640625,158.0,1.0
81,1.212700605392456,158.0,1.0
82,1.2267825603485107,158.0,1.0
83,1.2290186882019043,40.0,-1.0
84,1.244363784790039,40.0,-1.0
85,1.258758544921875,158.0,1.0
86,1.2750585079193115,40.0,-1.0
87,1.2751414775848389,158.0,1.0
88,1.2959809303283691,158.0,1.0
89,1.3103129863739014,158.0,1.0
90,1.3123235702514648,40.0,-1.0
91,1.3334975242614746,158.0,1.0
92,1.349832534790039,40.0,-1.0
93,1.391437292098999,394.0,1.0
94,1.4196281433105469,752.0,1.0
95,1.4367632865905762,40.0,-1.0
96,1.4439241886138916,386.0,-1.0
97,1.4537432193756104,40.0,-1.0
98,1.5016930103302002,630.0,1.0
99,1.5182721614837646,40.0,-1.0
100,1.5230882167816162,158.0,1.0
101,1.5329487323760986,158.0,1.0
102,1.5394163131713867,40.0,-1.0
103,1.5493602752685547,40.0,-1.0
104,1.6419599056243896,803.0,1.0
105,1.6422481536865234,1500.0,1.0
106,1.654564380645752,386.0,-1.0
107,1.658339262008667,40.0,-1.0
108,1.7038018703460693,40.0,-1.0
109,1.8744492530822754,386.0,-1.0
110,2.0308825969696045,63.0,1.0
111,2.0480682849884033,63.0,-1.0
112,2.0597946643829346,1102.0,1.0
113,2.0761067867279053,40.0,-1.0
114,2.0985183715820312,803.0,1.0
115,2.1148476600646973,40.0,-1.0
116,2.228611946105957,866.0,1.0
117,2.2301862239837646,1500.0,1.0
118,2.230203628540039,1500.0,1.0
119,2.230215549468994,1500.0,1.0
120,2.2448337078094482,40.0,-1.0
121,2.2464351654052734,40.0,-1.0
122,2.246790647506714,40.0,-1.0
123,2.246792793273926,40.0,-1.0
124,2.2482194900512695,63.0,1.0
125,2.2651116847991943,64.0,-1.0
126,2.293973922729492,63.0,-1.0
127,2.3044471740722656,386.0,-1.0
128,2.481990337371826,63.0,1.0
129,2.4989242553710938,64.0,-1.0
130,2.545968532562256,63.0,-1.0
131,2.938671112060547,63.0,1.0
132,2.955540895462036,64.0,-1.0
133,3.018378973007202,803.0,1.0
134,3.0346431732177734,40.0,-1.0
135,3.0419576168060303,63.0,-1.0
136,3.0585086345672607,1500.0,1.0
137,3.0748305320739746,40.0,-1.0
138,3.204514265060425,386.0,-1.0
139,3.340352773666382,71.0,1.0
140,3.3406155109405518,40.0,1.0
141,3.3573954105377197,40.0,-1.0
142,3.357396364212036,40.0,-1.0
143,3.3725366592407227,40.0,1.0
144,3.8586902618408203,63.0,1.0
