,time,size,direction
0,0.0,176.0,1.0
1,0.0022258758544921875,1500.0,1.0
2,0.0038480758666992188,1500.0,1.0
3,0.0038857460021972656,1500.0,1.0
4,0.013868093490600586,65.0,1.0
5,0.03939080238342285,113.0,-1.0
6,0.03975033760070801,40.0,-1.0
7,0.04406452178955078,40.0,-1.0
8,0.044156789779663086,1500.0,1.0
9,0.045035362243652344,40.0,-1.0
10,0.04674506187438965,60.0,1.0
11,0.04871797561645508,1500.0,1.0
12,0.04948616027832031,40.0,-1.0
13,0.04948830604553223,40.0,-1.0
14,0.05021500587463379,1500.0,1.0
15,0.0856940746307373,40.0,-1.0
16,0.08773350715637207,1500.0,1.0
17,0.08787989616394043,52.0,-1.0
18,0.08811593055725098,1500.0,1.0
19,0.09009337425231934,619.0,1.0
20,0.09023928642272949,40.0,1.0
21,0.09064602851867676,40.0,-1.0
22,0.09210753440856934,298.0,1.0
23,0.09256434440612793,1500.0,1.0
24,0.09702372550964355,40.0,-1.0
25,0.1023561954498291,1500.0,1.0
26,0.10375642776489258,1500.0,1.0
27,0.12939929962158203,40.0,-1.0
28,0.1356792449951172,40.0,-1.0
29,0.13709449768066406,1500.0,1.0
30,0.13722586631774902,40.0,-1.0
31,0.13722753524780273,40.0,-1.0
32,0.13722872734069824,40.0,-1.0
33,0.13722968101501465,177.0,-1.0
34,0.13878273963928223,234.0,1.0
35,0.13916349411010742,40.0,1.0
36,0.1398942470550537,91.0,1.0
37,0.14610528945922852,40.0,-1.0
38,0.15096306800842285,40.0,-1.0
39,0.1519773006439209,158.0,1.0
40,0.17215442657470703,158.0,1.0
41,0.1810445785522461,40.0,-1.0
42,0.18598461151123047,40.0,-1.0
43,0.18622612953186035,158.0,1.0
44,0.20162081718444824,40.0,-1.0
45,0.212921142578125,40.0,-1.0
46,0.22184324264526367,158.0,1.0
47,0.22289776802062988,132.0,-1.0
48,0.2228991985321045,78.0,-1.0
49,0.2272813320159912,40.0,1.0
50,0.22951722145080566,40.0,-1.0
51,0.23107409477233887,752.0,1.0
52,0.23482561111450195,158.0,1.0
53,0.25068211555480957,158.0,1.0
54,0.26319003105163574,40.0,-1.0
55,0.26319217681884766,82.0,-1.0
56,0.26387810707092285,158.0,1.0
57,0.2733161449432373,40.0,-1.0
58,0.2834951877593994,403.0,-1.0
59,0.2856142520904541,71.0,1.0
60,0.285794734954834,40.0,1.0
61,0.29136204719543457,40.0,-1.0
62,0.2950742244720459,40.0,1.0
63,0.29773640632629395,158.0,1.0
64,0.3117246627807617,158.0,1.0
65,0.3247227668762207,40.0,-1.0
66,0.3264038562774658,40.0,1.0
67,0.32853150367736816,40.0,-1.0
68,0.3328878879547119,158.0,1.0
69,0.341137170791626,40.0,-1.0
70,0.3472883701324463,158.0,1.0
71,0.3747127056121826,158.0,1.0
72,0.3748593330383301,40.0,-1.0
73,0.39589738845825195,158.0,1.0
74,0.4105844497680664,158.0,1.0
75,0.41663694381713867,40.0,-1.0
76,0.424593448638916,158.0,1.0
77,0.4531214237213135,40.0,-1.0
78,0.4590127468109131,158.0,1.0
79,0.47301340103149414,158.0,1.0
80,0.4870181083679199,158.0,1.0
81,0.49927425384521484,40.0,-1.0
82,0.5132031440734863,158.0,1.0
83,0.5135359764099121,274.0,1.0
84,0.5141382217407227,176.0,1.0
85,0.5151047706604004,1500.0,1.0
86,0.5279390811920166,40.0,-1.0
87,0.5296535491943359,1500.0,1.0
88,0.5310759544372559,1500.0,1.0
89,0.5563125610351562,40.0,-1.0
90,0.5589184761047363,748.0,1.0
91,0.5594058036804199,40.0,-1.0
92,0.5717771053314209,158.0,1.0
93,0.5765001773834229,40.0,-1.0
94,0.5855000019073486,158.0,1.0
95,0.6121299266815186,40.0,-1.0
96,0.620053768157959,158.0,1.0
