,time,size,direction
0,0.0,176.0,1.0
1,0.0003273487091064453,1500.0,1.0
2,0.0003514289855957031,1500.0,1.0
3,0.0003669261932373047,1500.0,1.0
4,0.00724482536315918,689.0,1.0
5,0.008236885070800781,1500.0,1.0
6,0.008515596389770508,390.0,1.0
7,0.020387887954711914,65.0,1.0
8,0.03977608680725098,40.0,-1.0
9,0.04164528846740723,1500.0,1.0
10,0.043967247009277344,113.0,-1.0
11,0.04774117469787598,40.0,-1.0
12,0.0486910343170166,40.0,-1.0
13,0.05107617378234863,1500.0,1.0
14,0.05245184898376465,1500.0,1.0
15,0.05275750160217285,1136.0,1.0
16,0.0527799129486084,60.0,1.0
17,0.052968502044677734,40.0,-1.0
18,0.05296945571899414,40.0,-1.0
19,0.053426504135131836,82.0,-1.0
20,0.09146690368652344,40.0,-1.0
21,0.09482288360595703,40.0,1.0
22,0.09961414337158203,40.0,-1.0
23,0.09999442100524902,52.0,-1.0
24,0.10142230987548828,40.0,1.0
25,0.10397839546203613,1500.0,1.0
26,0.10478472709655762,1500.0,1.0
27,0.10480690002441406,1500.0,1.0
28,0.10482645034790039,1500.0,1.0
29,0.10616445541381836,238.0,1.0
30,0.10624074935913086,298.0,1.0
31,0.11521100997924805,158.0,1.0
32,0.14154386520385742,40.0,-1.0
33,0.14737367630004883,40.0,-1.0
34,0.14807891845703125,40.0,-1.0
35,0.14834141731262207,40.0,-1.0
36,0.14852070808410645,177.0,-1.0
37,0.15021705627441406,158.0,1.0
38,0.15048766136169434,40.0,1.0
39,0.15086984634399414,91.0,1.0
40,0.16413497924804688,158.0,1.0
41,0.17844319343566895,158.0,1.0
42,0.19317102432250977,40.0,-1.0
43,0.1994915008544922,158.0,1.0
44,0.21817874908447266,132.0,-1.0
45,0.21818208694458008,78.0,-1.0
46,0.22015070915222168,40.0,1.0
47,0.22037434577941895,40.0,1.0
48,0.22760820388793945,158.0,1.0
49,0.2386949062347412,40.0,-1.0
50,0.24132037162780762,158.0,1.0
51,0.24805903434753418,40.0,-1.0
52,0.2526588439941406,752.0,1.0
53,0.2619774341583252,158.0,1.0
54,0.2760004997253418,158.0,1.0
55,0.2819478511810303,40.0,-1.0
56,0.3015420436859131,40.0,-1.0
57,0.307697057723999,403.0,-1.0
58,0.311065673828125,158.0,1.0
59,0.3141648769378662,71.0,1.0
60,0.31437087059020996,40.0,1.0
61,0.31459736824035645,40.0,-1.0
62,0.32518720626831055,158.0,1.0
63,0.33875370025634766,158.0,1.0
64,0.3525395393371582,158.0,1.0
65,0.35492873191833496,40.0,-1.0
66,0.3562750816345215,40.0,1.0
67,0.37328004837036133,40.0,-1.0
68,0.38901305198669434,158.0,1.0
69,0.39251112937927246,40.0,-1.0
70,0.40413737297058105,158.0,1.0
71,0.4228522777557373,158.0,1.0
72,0.43730998039245605,158.0,1.0
73,0.44368553161621094,40.0,-1.0
74,0.4644968509674072,158.0,1.0
75,0.4761216640472412,40.0,-1.0
76,0.4853386878967285,158.0,1.0
77,0.49897146224975586,158.0,1.0
78,0.5129718780517578,158.0,1.0
79,0.5236518383026123,40.0,-1.0
80,0.5298423767089844,273.0,1.0
81,0.5305094718933105,176.0,1.0
82,0.5316357612609863,1500.0,1.0
83,0.5319902896881104,1500.0,1.0
84,0.5335547924041748,1500.0,1.0
85,0.5336060523986816,392.0,1.0
86,0.5515425205230713,40.0,-1.0
87,0.5532305240631104,278.0,1.0
88,0.5621309280395508,158.0,1.0
89,0.5787553787231445,40.0,-1.0
90,0.5787582397460938,40.0,-1.0
91,0.58309006690979,158.0,1.0
92,0.594491720199585,40.0,-1.0
93,0.5969803333282471,158.0,1.0
94,0.6230101585388184,40.0,-1.0
95,0.6264588832855225,158.0,1.0
96,0.662621021270752,158.0,1.0
97,0.6627774238586426,158.0,1.0
98,0.6685621738433838,40.0,-1.0
99,0.6740596294403076,158.0,1.0
100,0.7057023048400879,40.0,-1.0
101,0.7103404998779297,158.0,1.0
102,0.71738600730896,132.0,-1.0
103,0.7173898220062256,78.0,-1.0
104,0.7191851139068604,40.0,1.0
105,0.7294948101043701,158.0,1.0
106,0.7386159896850586,158.0,1.0
107,0.7518117427825928,40.0,-1.0
108,0.7585124969482422,158.0,1.0
109,0.7780148983001709,40.0,-1.0
110,0.7855823040008545,158.0,1.0
111,0.8070354461669922,158.0,1.0
112,0.8207216262817383,158.0,1.0
113,0.8261795043945312,40.0,-1.0
114,0.8350851535797119,158.0,1.0
115,0.8591165542602539,40.0,-1.0
116,0.871748685836792,158.0,1.0
117,0.8837563991546631,158.0,1.0
118,0.8978402614593506,158.0,1.0
119,0.9101026058197021,40.0,-1.0
120,0.9191272258758545,158.0,1.0
121,0.9378290176391602,40.0,-1.0
122,0.9466655254364014,158.0,1.0
123,0.960782527923584,158.0,1.0
124,0.9820525646209717,158.0,1.0
125,0.9868144989013672,40.0,-1.0
126,0.99542236328125,158.0,1.0
127,1.0205180644989014,40.0,-1.0
128,1.0303750038146973,158.0,1.0
129,1.0441398620605469,158.0,1.0
130,1.0580439567565918,158.0,1.0
131,1.068385362625122,40.0,-1.0
132,1.0788013935089111,158.0,1.0
133,1.095658779144287,40.0,-1.0
134,1.1070339679718018,158.0,1.0
135,1.1215412616729736,158.0,1.0
136,1.1415579319000244,158.0,1.0
137,1.1452507972717285,40.0,-1.0
138,1.1559021472930908,158.0,1.0
139,1.1826975345611572,40.0,-1.0
140,1.1906774044036865,158.0,1.0
141,1.2047154903411865,158.0,1.0
142,1.2190184593200684,158.0,1.0
143,1.2285473346710205,40.0,-1.0
144,1.2331867218017578,158.0,1.0
145,1.2588167190551758,40.0,-1.0
146,1.2679266929626465,158.0,1.0
147,1.2818946838378906,158.0,1.0
148,1.3026678562164307,158.0,1.0
149,1.3069252967834473,40.0,-1.0
150,1.3166792392730713,158.0,1.0
151,1.3448405265808105,40.0,-1.0
152,1.3612051010131836,158.0,1.0
153,1.3656113147735596,158.0,1.0
154,1.3796284198760986,158.0,1.0
155,1.3939871788024902,158.0,1.0
156,1.403303623199463,40.0,-1.0
157,1.4187607765197754,40.0,-1.0
158,1.4285404682159424,158.0,1.0
159,1.4426052570343018,158.0,1.0
160,1.4575140476226807,158.0,1.0
161,1.4710655212402344,40.0,-1.0
162,1.4781224727630615,158.0,1.0
163,1.4972426891326904,40.0,-1.0
164,1.5058188438415527,158.0,1.0
165,1.531057596206665,158.0,1.0
166,1.5422282218933105,158.0,1.0
167,1.5433330535888672,40.0,-1.0
168,1.5551600456237793,158.0,1.0
169,1.5815727710723877,40.0,-1.0
170,1.5904788970947266,158.0,1.0
171,1.6038050651550293,158.0,1.0
172,1.6187000274658203,158.0,1.0
173,1.629957675933838,40.0,-1.0
174,1.6389296054840088,158.0,1.0
175,1.6599469184875488,40.0,-1.0
176,1.666696548461914,158.0,1.0
177,1.680643081665039,158.0,1.0
178,1.7018318176269531,158.0,1.0
179,1.7043509483337402,40.0,-1.0
180,1.7156615257263184,158.0,1.0
181,1.7398171424865723,40.0,-1.0
182,1.7506515979766846,158.0,1.0
183,1.765024185180664,158.0,1.0
184,1.7790100574493408,158.0,1.0
185,1.7890567779541016,40.0,-1.0
186,1.7928400039672852,158.0,1.0
187,1.8195524215698242,40.0,-1.0
188,1.828420877456665,158.0,1.0
189,1.842024803161621,158.0,1.0
190,1.8628015518188477,158.0,1.0
191,1.8665738105773926,40.0,-1.0
192,1.8770122528076172,158.0,1.0
193,1.9015111923217773,40.0,-1.0
194,1.9046807289123535,158.0,1.0
195,1.925715684890747,158.0,1.0
196,1.9410021305084229,158.0,1.0
197,1.9434363842010498,40.0,-1.0
198,1.9538016319274902,158.0,1.0
