,time,size,direction
0,0.0,1500.0,1.0
1,5.4836273193359375e-05,1500.0,1.0
2,0.00012493133544921875,65.0,1.0
3,0.0005409717559814453,1500.0,1.0
4,0.0005807876586914062,1500.0,1.0
5,0.000644683837890625,460.0,1.0
6,0.0010254383087158203,1500.0,1.0
7,0.0010683536529541016,1500.0,1.0
8,0.0011284351348876953,1216.0,1.0
9,0.03147006034851074,113.0,-1.0
10,0.0345149040222168,60.0,1.0
11,0.04754638671875,40.0,-1.0
12,0.04843950271606445,40.0,-1.0
13,0.04940342903137207,40.0,-1.0
14,0.05042219161987305,40.0,-1.0
15,0.05042433738708496,40.0,-1.0
16,0.07332801818847656,52.0,-1.0
17,0.07770037651062012,1500.0,1.0
18,0.07833409309387207,1500.0,1.0
19,0.07844114303588867,1500.0,1.0
20,0.07851028442382812,40.0,1.0
21,0.07892704010009766,1218.0,1.0
22,0.07896804809570312,298.0,1.0
23,0.09168100357055664,158.0,1.0
24,0.1064445972442627,158.0,1.0
25,0.120361328125,132.0,-1.0
26,0.12038636207580566,78.0,-1.0
27,0.12038850784301758,40.0,-1.0
28,0.12120795249938965,40.0,-1.0
29,0.12205290794372559,158.0,1.0
30,0.12221360206604004,40.0,-1.0
31,0.12221550941467285,177.0,-1.0
32,0.12334942817687988,40.0,1.0
33,0.12409162521362305,40.0,1.0
34,0.1247854232788086,91.0,1.0
35,0.12645459175109863,40.0,-1.0
36,0.12645959854125977,40.0,-1.0
37,0.12646150588989258,40.0,-1.0
38,0.13210034370422363,40.0,-1.0
39,0.14042353630065918,158.0,1.0
40,0.14789986610412598,40.0,-1.0
41,0.16742181777954102,40.0,-1.0
42,0.16837716102600098,158.0,1.0
43,0.1841564178466797,40.0,-1.0
44,0.18934941291809082,158.0,1.0
45,0.20415186882019043,158.0,1.0
46,0.20443463325500488,40.0,-1.0
47,0.20577192306518555,751.0,1.0
48,0.2088301181793213,40.0,-1.0
49,0.21799540519714355,158.0,1.0
50,0.23061490058898926,40.0,-1.0
51,0.24495434761047363,40.0,-1.0
52,0.24495601654052734,40.0,-1.0
53,0.25054025650024414,403.0,-1.0
54,0.25250864028930664,158.0,1.0
55,0.25267601013183594,71.0,1.0
56,0.25275254249572754,40.0,1.0
57,0.26105427742004395,40.0,-1.0
58,0.26755475997924805,158.0,1.0
59,0.28241539001464844,158.0,1.0
